"velocity:0","velocity:1","w_he"
0.00020754,-0.0034592,0.00033209
0.00017949,-0.0034808,0.00032229
5.2119e-05,-0.00012585,0.00022213
4.4992e-05,-0.00011368,0.00021925
0.00027069,-0.0002701,0.00036891
0.00026198,-0.00025565,0.00036758
0.000274,-0.00026787,0.00036737
0.0064521,-0.0010972,0.0072537
-0.013535,0.014828,0.044231
-0.017413,0.016712,0.0451
-0.01332,0.015957,0.043185
-0.015157,0.016831,0.04362
-0.015498,0.01574,0.044665
0.00034728,-0.00041104,0.00038689
0.00034731,-0.00040435,0.00038434
0.00033288,-0.00039183,0.00038651
0.015212,-0.0063201,0.0082124
0.007882,-0.0066757,0.0076138
0.011625,-0.006567,0.0082207
0.0080844,-0.006751,0.0079214
0.011328,-0.0065007,0.0079131
0.00040443,-0.00056646,0.00041608
0.00038858,-0.000537,0.00041554
0.00040153,-0.00055082,0.00041139
-0.014691,-0.0086363,0.0050334
-0.014861,-0.0086148,0.0050398
0.00022176,-0.00019591,0.00032789
0.00026514,-0.00024521,0.0003299
0.00023441,-0.00021181,0.00032657
0.0002559,-0.00023662,0.00032757
0.00024413,-0.00022067,0.00032889
-0.021649,0.0021056,0.017436
-0.021864,0.0018234,0.017624
-0.021833,0.002515,0.018092
-0.021755,0.0019663,0.01753
-0.021939,0.0023713,0.018187
-9.7875e-05,-0.0010774,0.00017717
-0.00011079,-0.0010564,0.00017311
-0.00010717,-0.0011111,0.00017556
0.00047718,-0.0010494,0.0003539
0.00048493,-0.00098012,0.00035703
0.00048141,-0.0010144,0.00035547
0.00047588,-0.00097276,0.00035109
0.00047173,-0.0010068,0.00034952
-0.02474,0.018304,0.036256
-0.025247,0.019636,0.039005
-0.02521,0.020127,0.038837
-0.02499,0.018964,0.03763
-0.025228,0.019883,0.038921
-0.024969,0.019207,0.037547
6.8995e-05,-8.7657e-05,0.00036989
3.1547e-05,-4.443e-05,0.00036996
4.2772e-05,-5.6565e-05,0.00036864
5.0785e-05,-6.7789e-05,0.00036992
3.7262e-05,-5.1109e-05,0.0003693
5.5968e-05,-7.234e-05,0.00036926
-0.00054353,-0.016263,0.0039618
-0.00088416,-0.016413,0.003949
-0.0006797,-0.015961,0.0041107
-0.011865,-0.0043989,0.0023541
-0.011322,-0.0040382,0.002226
-0.011511,-0.0045505,0.0023031
0,0,0.01442
8.6944e-05,0.0016219,0.014677
0,0,0.014932
-0.00010517,-9.2134e-05,6.3223e-05
-8.1856e-05,-6.9275e-05,6.4609e-05
-0.00010909,-9.8328e-05,6.6197e-05
0.0035517,0.011273,0.016047
0.0039997,0.012153,0.015596
-0.0044146,-0.015816,0.0020246
-0.027387,-0.0082583,0.020375
-0.027664,-0.0088092,0.020722
-0.027833,-0.0082593,0.021813
-0.027529,-0.0085351,0.020549
-0.027754,-0.0085441,0.021268
-0.02761,-0.0082579,0.021094
0.011888,0.017915,0.018424
0.012151,0.017808,0.018988
0.01211,0.01797,0.018719
-0.091446,-0.0054176,0.093002
-0.096605,-0.0099579,0.097557
-0.10392,-0.0036255,0.099649
-0.012184,-0.00096677,0.0093032
-0.012204,0.00026103,0.0098702
-0.011735,-0.0007824,0.0094086
-0.012196,-0.00035761,0.0095867
-0.011968,-0.00026257,0.0096394
-0.011965,-0.00087487,0.0093559
0,0,0
-7.7507e-05,-0.00035669,1.5465e-05
0,0,0
-4.0824e-05,-0.00018474,7.7323e-06
-4.0858e-05,-0.00017953,7.7323e-06
0,0,0
0.00013922,-0.00020286,0.0004472
-0.021488,0.0055298,0.019442
-0.021537,0.0060632,0.019866
0.00027118,-0.00146,0.00028969
0.00026014,-0.0013516,0.00028201
0.00023242,-0.001429,0.00027664
0.00026557,-0.0014058,0.00028585
0.00024644,-0.0013902,0.00027933
0.0002519,-0.001445,0.00028317
0.0022748,-0.0077772,0.0013298
0.0023642,-0.0074723,0.001379
0.0021786,-0.007601,0.0012774
8.0124e-05,-0.00018511,0.0002289
7.776e-05,-0.00016723,0.00023106
8.8808e-05,-0.00019846,0.00023171
-0.0094979,-0.0099023,0.0027711
-0.0086459,-0.010039,0.0025579
-0.0093728,-0.010133,0.0027843
-0.0089535,-0.010215,0.0026777
-0.0090704,-0.0099739,0.0026645
0.0002395,-0.00021769,0.00036366
-0.022869,-0.010396,0.010787
-0.022965,-0.010301,0.010645
-0.023167,-0.01036,0.011042
0.0044092,-0.011161,0.0036702
0.0045699,-0.010703,0.0038467
0.0043196,-0.011397,0.0037381
0.0070642,0.013384,0.015423
0.0072623,0.013825,0.015766
0.006532,0.013184,0.015503
-0.0043249,-0.0043512,0.0011807
-0.076168,0.044078,0.096176
-0.071553,0.041906,0.089735
-9.2432e-05,-0.00010496,9.3325e-05
-6.924e-05,-7.5009e-05,9.3346e-05
-0.0023462,-3.5788e-06,0.051638
0,0,0.051449
-0.0025112,-0.00065445,0.053275
-0.00070985,-0.00039341,0.053181
-0.00078495,-0.00017357,0.051544
-0.016894,0.0085014,0.014862
0.027192,-4.6834,0.51432
0.025591,-5.1759,0.53279
-0.027092,-0.0077089,0.020078
-0.027527,-0.0076658,0.021477
-0.027199,-0.0070665,0.021163
-0.027309,-0.0076869,0.020778
-0.027365,-0.0073665,0.02132
-0.027149,-0.0073975,0.020621
-0.020478,0.0093711,0.019347
-0.020283,0.0088136,0.018733
-0.0070244,-0.013272,0.0025324
-0.0006521,-0.0037792,0.00041809
-0.00023829,-0.0019329,0.00020405
-0.00063017,-0.003527,0.00040349
-0.00042475,-0.0028686,0.00031107
-0.0004048,-0.0026474,0.00029648
5.0976e-06,-6.463e-05,0.00018585
7.9275e-06,-9.2854e-05,0.00018735
0.00082389,-0.0022642,0.00069844
0.00084039,-0.0021273,0.00074744
0.00080842,-0.0021566,0.00070008
0.00083359,-0.0021978,0.00072294
0.00081527,-0.0020896,0.00072459
-0.013203,-0.0071057,0.0064133
-0.013042,-0.0070199,0.0064874
-0.013338,-0.0066512,0.0066275
-0.013256,-0.0066009,0.0066646
-0.013124,-0.0070633,0.0064504
0.00046713,-0.00063652,0.00035995
0.00046325,-0.000631,0.000356
0.00047057,-0.00065933,0.00035895
-0.00028132,-0.00045962,7.6973e-05
-0.00029348,-0.00050108,7.3532e-05
-0.00028881,-0.00049252,7.6948e-05
-0.0002869,-0.00046934,7.3557e-05
-0.024207,0.022428,0.033496
-0.024492,0.023149,0.034643
-0.024336,0.022604,0.034048
0.0066594,0.014309,0.013032
0.012129,0.017967,0.01924
0.012274,0.017939,0.019774
0.012468,0.0026655,0.0019128
0.011308,0.0034568,0.0017438
0.0082562,0.0037838,0.0018125
-0.02545,-0.0087529,0.014939
-0.024993,-0.0087523,0.01399
-0.025315,-0.0085295,0.014827
-0.025087,-0.008536,0.014352
-0.025221,-0.0087521,0.014464
0.00023795,-0.0002602,0.00037503
0.00022543,-0.00025292,0.0003766
0.00024113,-0.00026875,0.00037701
-1.4468e-05,-0.0020372,0.00022477
-1.539e-05,-0.0019765,0.00022305
-3.5797e-05,-0.0019744,0.00021698
-0.16225,0.04191,0.17151
-0.16755,0.04123,0.16835
-0.17452,0.042255,0.18909
-0.022042,-0.010808,0.013042
-0.0055004,-0.015905,0.0023938
-0.005448,-0.01614,0.0024205
-0.016376,-0.0031386,0.0087516
-0.019503,-0.0022808,0.011488
-0.019615,-0.0024321,0.011504
-0.019408,-0.002675,0.011151
-9.4435e-05,-8.8875e-05,7.5054e-05
-0.00010359,-9.6744e-05,7.2113e-05
-7.5775e-05,-6.7999e-05,7.3607e-05
0.010736,-2.1907,0.45383
0.022326,-2.8383,0.49404
0.0020064,-0.014369,0.0040912
0.00013151,-0.0017511,0.00025894
0.00015295,-0.0017877,0.0002666
0.0001566,-0.001734,0.00026563
-0.025163,-0.011722,0.021086
-0.024664,-0.011755,0.021244
-0.024858,-0.01166,0.0205
-6.3798e-05,-0.00017039,8.8874e-06
-6.4303e-05,-0.00016692,8.8485e-06
-3.2883e-05,-8.5547e-05,4.4437e-06
0.00047139,-0.00070129,0.00040718
0.00048153,-0.00071252,0.0003969
0.00047707,-0.00070773,0.00040204
0.00048551,-0.0007372,0.00040165
0.0004808,-0.00073133,0.00040679
0.034604,-4.9291,0.56462
0.034781,-4.9163,0.56526
0.033925,-5.5391,0.58962
-6.9947e-05,-0.00011235,0.0001194
5.9669e-05,-8.5602e-05,0.0004235
8.8232e-05,-0.00012505,0.00042097
5.9368e-05,-8.4806e-05,0.00041903
-2.7451e-05,-5.4569e-05,3.3269e-06
-0.02434,0.0005058,0.021985
-0.023778,0.021035,0.03189
-0.023988,0.021727,0.032693
-0.024115,0.021895,0.033246
3.292e-05,-0.0022198,0.00024392
4.6933e-05,-0.0023011,0.00025025
0.00053136,-0.0010815,0.0004092
0.00052542,-0.0010192,0.00040236
0.00052198,-0.0010546,0.00039332
0.0005284,-0.0010501,0.00040578
0.00052419,-0.0010372,0.00039784
0.00052701,-0.0010689,0.00040126
-0.00025736,-0.0014165,0.00019963
0.0044883,0.0087703,0.012972
-0.016815,0.011634,0.016829
-0.016505,0.011705,0.016817
-0.016929,0.01221,0.017259
-0.016773,0.012243,0.017253
-0.016664,0.011671,0.016823
-0.00030026,-0.001157,8.3009e-05
-0.00029545,-0.0012403,8.6067e-05
-0.00029886,-0.0012822,9.5206e-05
-0.00029792,-0.0011984,8.4538e-05
-0.00029785,-0.0012634,9.0636e-05
-0.00030052,-0.0012202,8.9108e-05
0.00028388,-0.00050777,0.00028051
0.00026443,-0.00044683,0.00027809
0.00026015,-0.00048872,0.00027325
0.00027443,-0.00047722,0.0002793
0.00026269,-0.00046757,0.00027567
0.00027207,-0.00049837,0.00027688
-0.23623,0.045298,0.24553
-0.22723,-0.043001,0.34002
-0.26575,0.02795,0.30839
-0.23679,0.02426,0.29278
-0.24722,-0.00023348,0.32421
-0.25195,0.04154,0.27696
-0.024939,0.023844,0.0366
-0.0247,0.023307,0.0356
-0.025121,0.024437,0.037296
-0.011027,-0.010482,0.0052557
-0.010068,-0.011197,0.0033397
-0.010417,-0.011034,0.003469
-0.021719,0.0026105,0.017939
0.0005289,-0.0011262,0.00040218
0.00052543,-0.0010902,0.00039775
0.00053053,-0.001104,0.00040569
0.00017506,-0.0059653,0.00038854
0.00046047,-0.0074077,0.00054937
0.00038802,-0.0068687,0.00049845
0.0003062,-0.0067199,0.00046896
0.00042419,-0.0071346,0.00052391
0.0002764,-0.0064613,0.00044349
0.00011178,-0.00046106,0.00022384
9.0692e-05,-0.00042713,0.00021728
0.00010261,-0.00048415,0.00022054
0.00010111,-0.00044414,0.00022056
9.1934e-05,-0.00046705,0.00021726
-0.015898,0.0069798,0.013679
-0.016091,0.0076071,0.014092
0.00014447,-0.00057312,0.00023291
0.00015431,-0.0006554,0.00023571
0.00013591,-0.00059766,0.00023025
0.00014045,-0.0006391,0.00023165
0.0001495,-0.00061409,0.00023431
0.24478,-12.281,0.99644
0.24345,-11.948,0.99405
0.18122,-13.763,0.99738
0.0024328,-0.0081591,0.0014211
0.0025876,-0.0085713,0.0015148
0.0022939,-0.0084993,0.0013505
0.0023639,-0.0087141,0.0013974
0.0025108,-0.0083623,0.0014679
-0.11349,0.026011,0.19632
-0.11911,0.0077324,0.22014
-0.11646,0.030293,0.19228
0.00052309,0.0037426,0.0096023
0.00032564,0.0028234,0.0094683
0.00035713,0.0030664,0.0097951
-0.0050696,-0.0075308,0.0071181
-0.0047067,-0.0061848,0.007582
-0.0053269,-0.0069465,0.0073144
-0.0051535,-0.006273,0.0075464
-0.0048959,-0.0068661,0.0073501
-0.00022257,-0.00081892,4.5465e-05
-0.00020273,-0.00073958,3.9732e-05
-0.00021976,-0.0008353,4.5647e-05
-0.0030691,-0.0086178,0.012329
0.0013727,-0.0081074,0.011786
0.0027659,-0.0081236,0.012757
-0.00089881,-0.0083629,0.012057
0.002044,-0.0081158,0.012271
-0.0003166,-0.0083753,0.012543
0.00014285,0.00031456,0.0030846
0.00043377,0.00063193,0.0031263
0.00024591,0.00041489,0.002992
0.00039476,0.00054294,0.0030128
0.00027737,0.00049428,0.0031054
0.00089376,-0.0020258,0.00084802
0.00088047,-0.0018416,0.00090178
0.00086166,-0.0019087,0.00084644
0.00088882,-0.001935,0.0008749
0.00085376,-0.001819,0.00087332
-0.30541,-0.083698,0.62619
0.0002068,-0.00032127,0.00048855
0.00018647,-0.00029067,0.00049367
0.00022251,-0.00034952,0.00049471
0.11616,-12.896,0.97388
0.11289,-12.752,0.9724
0.15209,-11.348,0.94777
-0.00033654,-0.011056,0.00072826
-0.00026089,-0.010634,0.00068899
-0.00025013,-0.0083223,0.00049761
-0.00029717,-0.01085,0.00070862
-0.00026466,-0.009537,0.0005933
-0.00029551,-0.0097545,0.00061293
0.0023441,-0.012709,0.0046819
0.00077725,-0.002188,0.0006569
0.00080002,-0.0022267,0.00067767
0.00078588,-0.0021214,0.00067931
-0.00025304,-0.0018331,0.00012623
-0.00025849,-0.0017755,0.00012359
-0.00026215,-0.0017527,0.00011828
0.002187,0.0093709,0.01425
-0.016284,-0.00029909,0.010039
-0.0165,0.00069591,0.01061
-0.016505,0.00021058,0.010394
-0.016614,0.00071391,0.010679
-0.016391,0.00019237,0.010325
-0.023273,-0.011483,0.019038
-0.023197,-0.011551,0.019701
-0.023932,-0.011547,0.019477
-0.0037734,-0.01695,0.0038484
-0.0036194,-0.016171,0.0041902
-0.0040222,-0.016614,0.0039875
-0.0039548,-0.016218,0.0041584
-0.0037056,-0.016581,0.0040193
-0.0062153,-0.01651,0.0036058
-0.0067915,-0.015832,0.0038565
-0.0065019,-0.016183,0.0037311
-0.0065873,-0.015911,0.0038877
-0.0063001,-0.016265,0.0037623
-0.012752,-0.0079291,0.0060766
-0.012978,-0.0075193,0.006245
-0.012899,-0.007484,0.006282
-0.0036993,0.0010901,0.010343
-0.11606,0.026553,0.11147
0.00032556,0.0033208,0.011855
0.0001124,-8.7842e-05,0.00033158
9.1474e-05,-7.0033e-05,0.00033281
0.00012289,-9.6282e-05,0.00033332
-0.00024087,-0.0020445,0.00020809
-9.596e-05,-0.0010272,0.00010203
0.00086916,-0.016266,0.0035931
0.0011337,-0.015756,0.0037632
0.0011524,-0.01608,0.0035758
0.00022513,-0.00066548,0.00025653
0.00021144,-0.00058616,0.0002533
0.00021846,-0.00062569,0.00025491
0.00020514,-0.00061091,0.00025097
0.00021166,-0.00065091,0.00025259
5.0882e-05,-0.00054582,0.00020462
5.7968e-05,-0.00061938,0.00020769
5.4376e-05,-0.00058246,0.00020616
6.81e-05,-0.00059465,0.0002103
6.4201e-05,-0.00055809,0.00020876
-0.016079,-0.0086199,0.0043865
-0.015944,-0.0085528,0.0042595
-0.015716,-0.0085746,0.0042293
0.00024186,-0.00042738,0.00027128
0.00025318,-0.00043721,0.00027469
0.00025129,-0.00045794,0.00027227
0.030504,-6.2842,0.6222
0.034343,-5.6281,0.59445
0.0005288,-0.0010197,0.00041399
0.00053287,-0.0010546,0.00041972
0.00053053,-0.0010505,0.0004116
0.00053459,-0.0010866,0.00041732
0.0028137,-0.010961,0.0017778
0.0030702,-0.010838,0.001928
0.00047751,-0.0012044,0.00036025
0.00045373,-0.0011823,0.00034632
0.00046973,-0.0012447,0.00035761
0.00046595,-0.0011941,0.00035329
0.00045742,-0.0012339,0.00035064
0.068074,-5.1919,0.69568
0.0035274,-7.4708,0.99903
0.0011812,-6.0031,0.99903
0.0030807,-8.2187,0.99904
-0.012091,0.0090605,0.014772
-0.12158,-0.016724,0.11448
-0.13978,-0.01306,0.12492
-0.016356,-0.0086928,0.0046638
-0.015946,-0.0087012,0.0046255
-0.015649,-0.0086586,0.0043409
-0.016151,-0.0086948,0.0046447
-0.015799,-0.0086901,0.0044832
-0.016005,-0.0086759,0.0045024
0.00047449,-0.00072281,0.0004124
-0.024918,0.016771,0.036715
-0.025403,0.018048,0.039553
-0.025354,0.018641,0.039426
-0.025158,0.017404,0.038134
-0.025378,0.018347,0.03949
-0.02513,0.017697,0.038071
0.022531,-5.5973,0.55059
-0.018196,-0.0023227,0.010298
-0.018426,-0.0013621,0.011017
-0.018043,-0.0019974,0.010356
-0.01831,-0.001852,0.010658
-0.018234,-0.0016826,0.010687
-0.018118,-0.0021597,0.010327
0.00014453,-0.00024481,0.0006143
7.2743e-05,-0.00012079,0.00059867
0.00010926,-0.00018322,0.00060648
0.00010663,-0.00017752,0.00059175
0.00014187,-0.00023867,0.00059957
-0.014312,-0.0075769,0.0033472
-0.014668,-0.0079949,0.0035747
-0.014745,-0.0077269,0.0034986
-0.014922,-0.0079311,0.0036124
-0.014492,-0.0077976,0.0034609
-0.016087,-0.0086921,0.0047761
-0.016299,-0.0086933,0.0047972
-0.00028631,-0.0011795,7.6669e-05
-0.00029102,-0.0011044,7.4322e-05
-0.00029161,-0.0012123,8.1368e-05
-0.00029418,-0.0011728,8.0195e-05
-0.0002887,-0.0011418,7.5496e-05
-0.02506,-0.0041201,0.018831
-0.02487,-0.0042535,0.018247
-0.025026,-0.004521,0.018317
5.898e-05,-0.00052585,0.00020687
-0.093871,-0.14238,0.2773
-0.090543,-0.25389,0.31629
-0.086611,-0.28195,0.32125
-0.096978,0.00057987,0.094639
0.00011575,-0.00050027,0.00022464
0.00026456,-0.00041064,0.00028196
0.00028804,-0.00046881,0.00028509
0.0002862,-0.00042614,0.00028889
0.00027658,-0.0004397,0.00028352
0.0002875,-0.00044728,0.00028699
0.00027545,-0.0004185,0.00028542
-0.00013261,-0.0014019,0.0001756
-0.00013474,-0.0013469,0.00017378
-0.00015007,-0.0013693,0.0001698
0.00026154,-0.00037779,0.00028515
0.00027445,-0.00037646,0.00029103
0.00027406,-0.00040199,0.00028702
0.00028076,-0.0004011,0.00028996
0.00026809,-0.00037714,0.00028809
-0.00017487,-0.00040553,2.6004e-05
-0.00021026,-0.00051236,3.3663e-05
-0.00021397,-0.00048772,3.3578e-05
-0.0001933,-0.00045917,2.9833e-05
-0.00021212,-0.00050012,3.3621e-05
-0.00019516,-0.00044874,2.9791e-05
0.00021762,-0.0002802,0.00039986
0.00021614,-0.00028555,0.00040752
0.00021693,-0.00028298,0.00040369
0.00019314,-0.00025618,0.0004063
0.00019403,-0.00025439,0.00040247
0.00053048,-0.00108,0.00053384
0.0005592,-0.001199,0.00053538
0.00054193,-0.0011268,0.00055893
0.00054537,-0.0011391,0.00053461
0.00055142,-0.001164,0.00054715
0.000536,-0.0011036,0.00054638
0.007902,0.013081,0.011886
0.0072367,0.012541,0.011436
0.0076017,0.013381,0.012021
0.0072323,0.013065,0.011796
0.0075739,0.012829,0.011661
0.0054538,-0.0042623,0.0066468
0.0057292,-0.0033752,0.0068401
0.0056318,-0.0041605,0.006563
-0.00025682,-16.187,0.99914
0.00055439,-15.5,0.99913
-3.7633e-06,-16.072,0.99913
0.032892,-3.5793,0.53362
-0.0082502,0.0097114,0.015226
-0.13903,0.03533,0.19357
-0.14132,0.024334,0.21279
-0.13297,0.037375,0.18676
-5.395e-05,-0.0042946,0.00023183
-5.3284e-05,-0.0022432,0.00011263
-0.0072112,-0.01046,0.0060112
0.00055299,-0.0014534,0.00043359
0.00053488,-0.0014682,0.00041488
0.00054635,-0.0014096,0.00042555
0.00053786,-0.0014164,0.00041619
0.00054448,-0.0014618,0.00042423
0.0023949,-0.0056343,0.0014742
0.0024224,-0.0059005,0.0014712
0.0023204,-0.0059317,0.0014051
0.0052514,0.01026,0.0099767
0.0053558,0.0098537,0.0096797
0.0056572,0.010242,0.0099075
-0.022422,-0.0093862,0.0094178
-0.0001138,-9.791e-05,2.3582e-05
-9.8369e-05,-7.7543e-05,2.8751e-05
-6.4453e-05,-4.7364e-05,2.339e-05
-0.00010755,-8.8342e-05,2.6166e-05
-8.1873e-05,-6.2414e-05,2.607e-05
-9.2055e-05,-7.3458e-05,2.3486e-05
0.00032775,-0.00050263,0.00029742
0.00030366,-0.00043994,0.00029436
0.00030522,-0.00048074,0.00029061
0.00031608,-0.00047124,0.00029589
0.00030479,-0.00046015,0.00029249
0.00031658,-0.00049184,0.00029402
-0.077029,0.040255,0.092567
-0.082806,0.040561,0.098244
-0.015153,0.0010885,0.010363
-0.015359,0.001561,0.010642
-0.015258,0.0016526,0.010668
0.0036849,-0.0034031,0.0027821
0.0038319,-0.0033875,0.0028984
0.0037774,-0.0039138,0.0027359
-0.013546,-0.0091668,0.0046
-0.013361,-0.0092565,0.0045722
-0.01362,-0.0090852,0.0047326
-0.0023089,-15.585,0.99867
0.057348,-15.43,0.99849
-0.0014587,-15.746,0.99885
-0.0025422,0.006733,0.013045
-0.0023502,0.006282,0.012777
-0.0029269,0.0061053,0.01273
0.00023324,0.00052,0.0033091
0.00018589,0.0004127,0.0031969
0.00033062,0.00059656,0.0032177
0.00043972,-0.00069001,0.00044062
0.00045403,-0.0007266,0.00044109
0.00045095,-0.00070615,0.00043476
-0.00020063,-0.00049421,0.00012131
-0.00018971,-0.00047768,0.00012398
-0.00019908,-0.00051798,0.00012386
0.00019668,-0.00025459,0.00039883
-0.015112,-0.0040683,0.0079021
-0.015316,-0.0036789,0.0081342
-0.015246,-0.0036068,0.0081523
0.0011454,-0.007781,0.00080117
0.0014812,-0.0081891,0.00095439
0.0015256,-0.0078713,0.00096158
0.00131,-0.0079997,0.00087778
0.0015053,-0.0080325,0.00095798
0.0013356,-0.0078613,0.00088137
0.074252,-7.9694,0.79694
0.075338,-6.7855,0.74783
0.075537,-7.9982,0.79859
-0.00024835,-0.00037812,8.3745e-05
-0.00025758,-0.00039661,8.1666e-05
-0.11498,0.043399,0.16884
-0.00010059,-8.4778e-05,5.8514e-05
-0.0001138,-9.7318e-05,5.6501e-05
-8.4257e-05,-6.7958e-05,5.6165e-05
0.00037318,-0.00044812,0.00038744
0.00037821,-0.00046062,0.00038942
0.0003848,-0.00046143,0.0003858
-0.0088374,-0.012578,0.0049424
-0.0089691,-0.011659,0.0053149
-0.0091131,-0.012094,0.0050924
-0.0091851,-0.01163,0.0052787
-0.0089093,-0.012132,0.0051286
-0.015707,0.00052405,0.010212
-0.015815,0.0010802,0.010519
-0.015895,0.00097291,0.010494
0.043379,-3.3607,0.65877
-0.0084256,-0.010519,0.0025776
-0.0090481,-0.010815,0.002824
-0.0088408,-0.010446,0.0026876
-0.0091486,-0.01059,0.0028108
-0.0087381,-0.010682,0.0027008
-0.010624,0.0021019,0.010803
-0.010514,0.003327,0.011419
-0.010879,0.0025766,0.011035
-0.010833,0.00319,0.011343
-0.010572,0.002712,0.011111
0.0009934,-0.016973,0.0030126
0.00085326,-0.017208,0.0028715
0.0011765,-0.016862,0.0029404
-0.012536,-0.0039305,0.0029394
-0.012621,-0.0043855,0.0031107
-0.013007,-0.004432,0.0030347
-0.0065986,-0.0068225,0.0017341
-0.0069607,-0.0072872,0.0018434
-0.0063851,-0.0071923,0.0017323
-0.016682,0.0011468,0.010927
-0.003826,-0.017225,0.002118
-0.0042054,-0.017691,0.0024087
-0.004147,-0.017328,0.0022514
-0.0043446,-0.017534,0.0023967
-0.0040233,-0.017493,0.0022634
-0.0014781,-0.0094806,0.00084125
-0.0020359,-0.011288,0.0010647
-0.0017596,-0.010175,0.00094482
-0.0020482,-0.01104,0.0010565
-0.0017504,-0.010409,0.00095298
-0.021518,0.0011034,0.016477
-0.021582,0.0015968,0.016956
-0.02169,0.0014581,0.017051
8.6038e-05,-0.00072745,0.00021725
0.00010739,-0.0006733,0.00022244
7.9692e-05,-0.00063935,0.00021419
9.6957e-05,-0.00070025,0.00021984
9.3438e-05,-0.00065645,0.00021831
8.2861e-05,-0.00068323,0.00021572
0.00082017,0.0043672,0.0087283
0.00090178,0.0044431,0.0084575
0.0006342,0.0037576,0.0085794
-0.017824,-0.0028616,0.0097281
-0.01801,-0.002594,0.010013
-0.017933,-0.0024377,0.010042
0.00019823,-0.0005714,0.00024945
-0.0048372,-0.00054257,0.053388
-0.22028,0.041552,0.19317
-0.23039,0.047634,0.21935
-0.2126,0.044128,0.19608
-0.22021,0.046529,0.22226
-0.0068319,0.0012059,0.010453
-0.0064651,0.0010742,0.010393
-0.0066256,0.0017293,0.010693
-0.001534,-14.927,0.99733
0.062153,-14.677,0.99412
-0.0011943,-15.093,0.99774
0.00011733,-0.00064777,0.00022502
0.0001041,-0.00063167,0.00022114
-0.015359,0.0035567,0.011663
-0.015475,0.0034671,0.011638
-0.015261,0.0030015,0.011359
0.00069997,-0.00056441,0.0016134
0.0007873,-0.00064453,0.0016313
0.00076071,-0.00068804,0.0015621
0.00028678,-0.00027773,0.00032761
0.0002672,-0.0002529,0.00032643
0.00027628,-0.00026139,0.00032875
-0.018769,0.0060503,0.01508
-0.018646,0.0054925,0.014678
-0.018589,0.0056042,0.014661
-0.025934,0.0094971,0.036977
-0.026138,0.010006,0.038465
-0.025846,0.0073757,0.034454
-0.0068604,-0.014152,0.0025974
-0.028034,-0.0068917,0.024237
-0.028375,-0.0075837,0.024589
-0.028448,-0.006802,0.025984
-0.028206,-0.0072381,0.024413
-0.028416,-0.0072051,0.025287
-0.028241,-0.0068467,0.02511
-0.25587,0.050705,0.23368
-0.22666,0.031332,0.18806
-0.24299,0.042972,0.21087
-0.22516,0.037611,0.19061
-0.238,0.046441,0.21343
-0.027953,-0.0076223,0.022976
-0.027614,-0.0069729,0.022631
-0.027998,-0.0072682,0.023606
-0.027824,-0.0069321,0.023434
-0.027785,-0.0072979,0.022803
0.0011261,-0.0049399,0.00075224
0.001202,-0.0048683,0.00079273
-0.00027387,-0.00043361,7.7643e-05
-0.0002737,-0.00042208,7.4998e-05
-0.019683,-0.0096887,0.0067355
-0.019881,-0.0097823,0.0070195
-0.019574,-0.0097331,0.0068499
0.0021819,-0.00582,0.001325
0.0022886,-0.0057351,0.0013996
0.0022094,-0.0060115,0.0013305
-0.046263,0.0023782,0.067667
-0.04877,-0.0015781,0.070758
-0.053239,0.0017289,0.071544
-9.4065e-05,-0.0011978,0.00018139
-0.020094,0.0082903,0.018139
0.0004892,-0.0012948,0.00037175
0.00048333,-0.0012497,0.000366
0.00047568,-0.0012912,0.00036335
0.035265,-4.637,0.55582
0.032445,-4.0336,0.52633
0.035829,-4.7346,0.55969
0.00029762,-0.00034389,0.00030917
0.0002903,-0.00032543,0.0003104
0.00030786,-0.00035366,0.00031206
